id,year_net,outd,ind,bet,outd_s,ind_s,bet_s,cluster,Id,year,fieldold,field_maxqda,field,field2,io_maxqda,io,iob,type,polygon_field,color_field,polygon_io,color_io,color_io2,stop_maxqda,stop,words,_merge
ILO1939MigEmployCoopRec,1961,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1962,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1963,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1964,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1965,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1966,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1967,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1968,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1969,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1970,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1971,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1972,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1973,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1974,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1975,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1976,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1977,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1978,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1979,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1980,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1981,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1982,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1983,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1984,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1985,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1986,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1987,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1988,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1989,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1990,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1991,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1992,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1993,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1994,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1995,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1996,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1997,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1998,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,1999,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2000,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2001,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2002,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2003,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2004,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2005,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2006,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2007,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2008,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2009,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2010,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2011,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2012,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2013,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2014,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2015,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2016,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2017,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2018,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2019,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2020,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2021,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2022,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmployCoopRec,2023,0,1,0,0,1,0,0,307,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,771,Matched (3)
ILO1939MigEmpolyRec,1949,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1950,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1951,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1952,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1953,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1954,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1955,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1956,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1957,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1958,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1959,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1960,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1961,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1962,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1963,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1964,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1965,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1966,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1967,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1968,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1969,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1970,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1971,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1972,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1973,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1974,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1975,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1976,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1977,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1978,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1979,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1980,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1981,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1982,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1983,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1984,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1985,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1986,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1987,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1988,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1989,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1990,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1991,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1992,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1993,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1994,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1995,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1996,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1997,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1998,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,1999,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2000,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2001,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2002,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2003,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2004,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2005,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2006,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2007,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2008,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2009,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2010,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2011,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2012,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2013,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2014,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2015,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2016,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2017,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2018,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2019,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2020,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2021,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2022,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1939MigEmpolyRec,2023,0,1,0,0,1,0,0,308,1939,Migration,Migration,Political,Migrate,ILO,ILO,GC,Rec,3,#e377c2,7,#d62728,,0,0,2003,Matched (3)
ILO1944DecPhil,1948,0,1,0,0,1,0,0,310,1944,Foundational,Foundational,General,,ILO,ILO,GC,Decl,,#2ca02c,7,#d62728,,0,0,828,Matched (3)
ILO1944DecPhil,1949,0,1,0,0,1,0,0,310,1944,Foundational,Foundational,General,,ILO,ILO,GC,Decl,,#2ca02c,7,#d62728,,0,0,828,Matched (3)
ILO1944DecPhil,1950,0,1,0,0,1,0,0,310,1944,Foundational,Foundational,General,,ILO,ILO,GC,Decl,,#2ca02c,7,#d62728,,0,0,828,Matched (3)
ILO1944DecPhil,1951,0,1,0,0,1,0,0,310,1944,Foundational,Foundational,General,,ILO,ILO,GC,Decl,,#2ca02c,7,#d62728,,0,0,828,Matched (3)
